	r_cntr	object_id	raj2000	dej2000	e_raj2000	e_dej2000	smss_j	mean_epoch	flags	nimaflags	ngood	ngood_min	nch_max	class_star	u_psf	e_u_psf	u_petro	e_u_petro	v_psf	e_v_psf	v_petro	e_v_petro	g_psf	e_g_psf	g_petro	e_g_petro	r_psf	e_r_psf	r_petro	e_r_petro	i_psf	e_i_psf	i_petro	e_i_petro	z_psf	e_z_psf	z_petro	e_z_petro	prox	prox_id
☄	107.3	98694934	202.011317	-31.480529	44	28	132802.71-312849.9	57648.373	0	0	5	1	1	0.833									20.1718	0.021	20.2573	0.1073	19.6825	0.0124	19.6041	0.1273	19.4482	0.0579	19.3735	0.1022	19.1081	0.0446	18.8819	0.1402	12.6	98694936
☄	111.34	98695000	202.013922	-31.483387	144	30	132803.34-312900.1	58188.578	0	0	2	1	1	0.498																	20.1888	0.0408	20.5543	0.2133	19.4917	0.0162	19.6075	0.2294	7.3	98695001
☄	111.37	98694889	201.993574	-31.520614	63	52	132758.45-313114.2	57681.4155	1	0	5	1	1	0.957									19.2236	0.018	18.9586	0.1248	18.6537	0.0264	18.2093	0.1037	18.4039	0.0238	18.5328	0.1792	18.2287	0.0118	18.0592	0.0817	14.8	98694891
☄	112.8	98695469	201.949683	-31.473527	58	44	132747.92-312824.6	57427.2317	0	0	11	2	1	0.845									19.5467	0.0311	19.4502	0.0972	18.9505	0.0089	18.9594	0.0519	18.5209	0.0104	18.5728	0.0631	18.1627	0.0183	18.1396	0.1133	15.0	
☄	113.52	98695478	201.960896	-31.464809	30	29	132750.61-312753.3	57279.3754	0	0	6	2	1	0.92									19.2861	0.0083	19.2447	0.1142	19.013	0.0106	19.0121	0.0578	18.8614	0.0249	18.7492	0.1077					14.0	98695479
☄	114.39	98694901	201.952672	-31.514568	22	17	132748.64-313052.4	57663.2311	3	6	33	1	1	0.983	17.8742	0.0129	17.7756	0.0836	17.6555	0.0094	17.6341	0.0998	15.6711	0.0086	15.6513	0.018	15.169	0.0044	15.162	0.0097	14.8653	0.0038	14.8564	0.0083	14.744	0.0039	14.7499	0.0146	12.6	98694865
☄	114.91	98694883	201.971245	-31.523419	44	98	132753.09-313124.3	57547.9849	0	0	5	2	1	0.52																	18.8271	0.0107	18.9365	0.0713	18.2096	0.0697	18.2487	0.1219	15.0	
☄	115.23	98695477	201.956204	-31.466902	28	51	132749.48-312800.8	57652.1607	0	0	33	5	1	0.631									17.4679	0.0307	16.8169	0.0286	16.9044	0.0233	16.2742	0.0173	16.3541	0.0233	15.8004	0.0239	16.1056	0.0212	15.5088	0.0272	15.0	
☄	115.46	98695479	201.964676	-31.462627	31	29	132751.52-312745.4	57625.0305	0	0	17	2	1	0.953									19.7415	0.068	19.5713	0.109	18.9114	0.0276	18.9016	0.0659	17.9486	0.0167	18.0372	0.0368	17.5262	0.0217	17.5204	0.0791	14.0	98695478
☄	116.24	98695468	201.944219	-31.479795	88	58	132746.61-312847.2	57653.9191	0	0	20	2	1	0.983									18.174	0.0074	18.2003	0.0254	17.7834	0.0117	17.7876	0.0171	17.2417	0.0071	17.2215	0.0152	16.9367	0.0135	16.9282	0.027	15.0	
☄	118.22	98695001	202.015825	-31.482167	28	24	132803.79-312855.8	57501.2325	0	0	12	2	1	0.98									18.4437	0.0083	18.4543	0.0371	18.1883	0.0133	18.2172	0.0451	18.0422	0.0062	18.061	0.0291	17.9571	0.0167	18.0026	0.0474	7.3	98695000
☄	118.31	98694868	201.959486	-31.520479	41	29	132750.27-313113.7	57407.7545	0	0	12	2	1	0.581									19.465	0.0444	18.9083	0.0477	18.9952	0.0393	18.4553	0.0429	18.5388	0.0364	17.9386	0.0731	18.3615	0.0729	17.907	0.0645	14.5	98694867
☄	119.08	98695507	201.998351	-31.463473	42	26	132759.60-312748.5	57674.9611	0	0	21	2	1	0.883									18.2324	0.0221	17.9955	0.0185	17.6484	0.0207	17.4233	0.0142	17.1631	0.0158	16.9155	0.0253	16.8808	0.014	16.624	0.0276	6.9	98695508
☄	119.14	98694989	202.015293	-31.504325	135	46	132803.67-313015.5	57547.5104	0	0	34	1	1	0.851					18.7452	0.0371	18.6563	0.1065	17.1038	0.023	16.7234	0.0172	16.4431	0.0358	16.1364	0.0135	16.0118	0.0171	15.6299	0.0145	15.7093	0.0142	15.3185	0.0183	15.0	
☄	120.0	98695503	201.976769	-31.458951	60	93	132754.42-312732.2	57499.8196	0	0	12	2	1	0.664									20.036	0.0178	19.7604	0.1569	19.4021	0.0224	19.0446	0.0558	18.7625	0.0484	18.5198	0.0827	18.1639	0.053	18.1312	0.0583	15.0	
☄	120.27	98695508	201.996574	-31.462293	25	73	132759.17-312744.2	58188.578	0	0	2	1	1	0.711																	19.48	0.0268	19.3245	0.0938	18.8873	0.0126	18.9856	0.1337	6.9	98695507
☄	124.88	98695504	201.985618	-31.457973	36	36	132756.54-312728.7	58188.5773	0	0	1	1	1	0.484																	20.3375	0.031	20.3946	0.2039					15.0	
☄	126.66	98694867	201.961639	-31.524074	64	85	132750.79-313126.6	57622.3858	0	0	17	2	1	0.971									17.8485	0.0083	17.824	0.016	17.5503	0.0167	17.4902	0.0202	17.1219	0.0109	17.0643	0.021	16.9213	0.0134	16.8513	0.0629	14.5	98694868
☄	126.89	98694865	201.950116	-31.517298	36	36	132748.02-313102.2	58122.7477	1	0	1	1	1	0.496																	18.7113	0.03	18.3431	0.1492					6.7	98694900
☄	127.01	98695512	201.991171	-31.458461	47	46	132757.88-312730.4	57648.373	0	0	5	1	1	0.537									20.603	0.0417	20.5917	0.0854	20.0055	0.0364	19.566	0.0784	19.7059	0.0824	19.0585	0.133	19.5989	0.1132	19.3013	0.1792	15.0	
☄	127.36	98694900	201.94849	-31.516043	131	96	132747.63-313057.7	57684.3513	3	0	19	2	1	0.56									18.6989	0.0826	17.477	0.0774	18.1701	0.0827	16.9755	0.0477	17.7304	0.0449	16.6388	0.0605	17.4485	0.039	16.4812	0.0495	6.7	98694865
☄	128.18	98694899	201.938547	-31.500474	115	26	132745.25-313001.7	58188.578	0	0	2	1	1	0.556																	19.8206	0.0233	20.2181	0.1988	19.7327	0.036	20.3328	0.1385	14.8	98694906
☄	129.15	98694890	202.004789	-31.520679	39	135	132801.14-313114.4	58188.578	0	0	2	1	1	0.847																	19.2523	0.018	19.3794	0.0779	18.9357	0.0184	19.0505	0.1326	15.0	
☄	131.78	98694888	201.999619	-31.524408	65	24	132759.90-313127.8	57506.199	0	0	5	1	1	0.819									19.7234	0.0712	19.9932	0.1182	19.5125	0.0368	19.6744	0.0797	19.503	0.0134	19.5409	0.1091					15.0	
☄	132.33	98694884	201.982106	-31.528896	25	35	132755.70-313144.0	57575.1285	0	1	9	1	1	0.973									18.8043	0.0281	18.8722	0.0301	18.6273	0.0075	18.683	0.0452	18.5317	0.0243	18.6664	0.0549	18.4661	0.0258	18.7147	0.0749	15.0	
☄	135.03	98695476	201.949746	-31.464342	31	41	132747.93-312751.6	57724.6799	0	0	21	2	1	0.976									18.1887	0.0076	18.2428	0.0201	17.6985	0.0079	17.7557	0.0188	17.3149	0.0107	17.4382	0.0369	17.1877	0.0275	17.2335	0.0323	13.1	98695474
☄	136.97	98695474	201.946296	-31.466497	36	57	132747.11-312759.3	57648.373	0	0	5	1	1	0.592									20.3244	0.0463	20.6381	0.2249	19.9691	0.0477	19.8182	0.1029	19.5848	0.1083	19.4553	0.1623	19.2834	0.1282	19.0027	0.1893	13.1	98695476
☄	137.03	98694866	201.953439	-31.52333	36	36	132748.82-313123.9	57193.5001	0	0	1	1	1	0.454													20.0369	0.0212	20.1412	0.1401									13.8	98694861
☄	138.1	98695515	201.97082	-31.454528	26	30	132752.99-312716.3	57750.3394	0	0	20	2	1	0.978									17.7939	0.0184	17.7694	0.0253	17.4298	0.0059	17.4501	0.0202	17.1864	0.0122	17.1714	0.0288	17.0864	0.0148	17.0911	0.0421	15.0	
☄	139.27	98694907	201.933926	-31.495128	40	22	132744.14-312942.4	57503.4577	0	0	9	1	1	0.613									19.8237	0.0619	19.4808	0.0842	19.3758	0.047	18.7717	0.0734	19.0056	0.0622	18.1972	0.1274	18.8291	0.1257	18.2197	0.0998	15.0	
☄	140.39	98694863	201.956751	-31.526216	22	27	132749.62-313134.3	57431.2207	0	0	11	2	1	0.947									19.2711	0.0098	19.4045	0.0529	18.6534	0.0132	18.8179	0.0366	18.2806	0.0328	18.4819	0.0698	18.0157	0.0115	18.4636	0.095	14.5	98694866
☄	141.28	98694876	201.986335	-31.530989	49	67	132756.72-313151.5	57586.307	0	0	11	3	1	0.98													19.4404	0.0345	19.5844	0.1297	18.0754	0.0209	18.2433	0.0367	17.5728	0.0097	17.8014	0.0378	15.0	
☄	141.97	98695465	201.935798	-31.478535	29	52	132744.59-312842.7	57611.28	0	3	42	1	1	0.491					18.7877	0.0854	18.2312	0.0899	16.8188	0.0328	16.2263	0.0431	16.2625	0.0198	15.6436	0.0248	15.7598	0.0246	15.1257	0.0171	15.4963	0.023	14.8293	0.0228	15.0	
☄	142.06	98695509	202.009512	-31.462432	110	52	132802.28-312744.7	57665.6089	0	0	6	1	1	0.922									19.7911	0.0123	19.8939	0.0698	19.402	0.0109	19.4165	0.0826	19.2171	0.0133	19.264	0.0829	19.0564	0.0157	19.1923	0.1461	8.2	98695510
☄	142.3	98695473	201.941572	-31.469102	21	71	132745.97-312808.7	57951.622	0	0	3	1	1	0.53													20.1558	0.0217	20.2616	0.1146	19.8011	0.0323	19.6897	0.099	19.5931	0.0194	19.6709	0.197	9.3	98695467
☄	142.77	98694906	201.93372	-31.500654	36	36	132744.09-313002.3	58188.5773	0	0	1	1	1	0.495																	20.2514	0.0901	19.6267	0.1426					12.5	98694898
☄	143.37	98694990	202.025698	-31.495667	21	27	132806.16-312944.4	57521.7228	0	0	14	2	1	0.981									18.155	0.0086	18.1274	0.0198	17.9351	0.0087	17.8679	0.0269	17.8041	0.011	17.8167	0.0231	17.7872	0.0064	17.8128	0.0359	15.0	
☄	145.87	98695513	201.992124	-31.453239	36	36	132758.10-312711.6	58188.5773	0	0	1	1	1	0.469																	20.2416	0.0262	20.5473	0.2405					15.0	
☄	146.13	98695467	201.938983	-31.470466	27	32	132745.35-312813.6	57622.8326	0	0	8	2	1	0.964													19.7846	0.0756	19.9046	0.0751	18.8213	0.0142	18.8926	0.0472	18.418	0.0496	18.4905	0.0676	9.3	98695473
☄	146.13	98695516	201.977941	-31.451644	83	50	132754.70-312705.9	57472.8816	0	0	13	2	1	0.542									19.7194	0.1259	19.0444	0.1561	19.0876	0.0451	18.5761	0.0404	18.6523	0.0383	18.0403	0.0638	18.4009	0.0376	18.002	0.0593	15.0	
☄	147.88	98694875	201.980411	-31.533285	49	21	132755.29-313159.8	57711.289	1	0	3	1	1	0.702									19.7659	0.0277	19.6703	0.1898	19.4278	0.0401	18.8834	0.1478					19.0862	0.0383	18.5521	0.1551	15.0	
☄	147.95	98694909	201.931284	-31.487549	72	61	132743.50-312915.1	58188.578	0	0	2	1	1	0.626																	19.5504	0.0166	19.745	0.1215	19.3573	0.0295	19.5261	0.1529	15.0	
☄	148.01	98695003	202.018503	-31.468452	36	36	132804.44-312806.4	58188.5773	0	0	1	1	1	0.528																	20.2744	0.0162	20.515	0.2351					15.0	
☄	149.63	98695510	202.011902	-31.461432	32	49	132802.85-312741.1	57435.3504	0	0	10	1	1	0.972									20.3252	0.0312	19.9166	0.0952	19.3545	0.0118	19.159	0.1138	18.6683	0.0151	18.5184	0.1542	18.3413	0.0471	18.4277	0.0943	7.8	98695511
☄	150.59	98694861	201.951595	-31.526825	33	78	132748.38-313136.5	57307.709	0	0	7	2	1	0.7									20.0412	0.0294	19.8518	0.0777	19.6277	0.0582	19.4006	0.0845	19.0817	0.0353	18.8837	0.1636					13.8	98694866
☄	151.02	98694864	201.941261	-31.51897	36	36	132745.90-313108.2	58188.5773	0	0	1	1	1	0.475																	20.3267	0.0327	20.1971	0.148					15.0	
☄	151.74	98694897	201.932376	-31.505819	26	25	132743.77-313020.9	57649.4354	0	3	38	1	1	0.983	18.3275	0.0278	18.229	0.0868	17.99	0.0213	18.0873	0.0545	16.9862	0.0087	17.0059	0.015	16.714	0.0096	16.7187	0.0165	16.5415	0.0102	16.5778	0.0107	16.5006	0.0054	16.6004	0.0167	15.0	
☄	152.75	98694872	201.973837	-31.534409	36	36	132753.72-313203.8	58122.7477	0	0	1	1	1	0.099																	18.4911	0.0943	17.5661	0.1259					15.0	
