	r_cntr	object_id	raj2000	dej2000	e_raj2000	e_dej2000	smss_j	mean_epoch	flags	nimaflags	ngood	ngood_min	nch_max	class_star	u_psf	e_u_psf	u_petro	e_u_petro	v_psf	e_v_psf	v_petro	e_v_petro	g_psf	e_g_psf	g_petro	e_g_petro	r_psf	e_r_psf	r_petro	e_r_petro	i_psf	e_i_psf	i_petro	e_i_petro	z_psf	e_z_psf	z_petro	e_z_petro	prox	prox_id
☄	902.04	90036915	145.395791	-3.527964	36	35	094134.98-033140.6	57021.7242	0	0	3	1	1	0.496																	19.2429	0.0567	19.3831	0.1024	18.8656	0.017	19.1286	0.2056	15.0	
☄	902.73	90036784	145.323539	-3.587139	117	55	094117.64-033513.7	57117.0765	0	0	5	2	1	0.69																	18.855	0.0112	18.9761	0.2645	18.3973	0.0277	18.649	0.1047	15.0	
☄	902.97	90036232	145.12526	-3.605159	69	67	094030.06-033618.5	57605.1354	0	0	2	1	1	0.557													20.4353	0.0341	20.2311	0.1115	19.7833	0.0629	19.6454	0.1805					15.0	
☄	903.29	90036401	144.954944	-3.403713	23	25	093949.18-032413.3	57604.6287	0	0	8	1	1	0.202									19.7866	0.0689	19.3116	0.0695	19.0576	0.0797	18.7106	0.0582	18.5249	0.0463	17.9794	0.0846	18.2619	0.0487	17.744	0.0513	15.0	
☄	904.07	90038129	145.195527	-3.115821	36	98	094046.92-030656.9	56971.3226	0	0	18	1	1	0.981					19.5108	0.0179	19.6647	0.1889	18.0445	0.0331	18.1849	0.0988	17.8676	0.0152	18.0611	0.0884	17.5381	0.0067	17.5735	0.023	17.4614	0.0156	17.4892	0.0329	15.0	
☄	904.67	90038054	145.44943	-3.312921	35	33	094147.86-031846.5	57021.7242	0	0	3	1	1	0.491																	19.2425	0.0122	19.4182	0.0979	18.674	0.0158	18.4554	0.1261	15.0	
☄	905.44	90037533	145.120358	-3.129427	54	84	094028.88-030745.9	57605.1336	0	0	4	1	1	0.489									20.7622	0.0205	20.8071	0.1181	20.0764	0.0153	20.084	0.0893	19.7226	0.0631	19.5026	0.1546					14.1	90037531
☄	905.88	90036251	145.042445	-3.560355	254	32	094010.18-033337.2	57513.6824	3	0	16	1	2	0.857					19.0378	0.085	19.0855	0.3938	17.7366	0.0353	17.4873	0.0282					17.3099	0.2436	16.3374	0.0161					15.0	
☄	906.45	90037494	145.092783	-3.140624	52	24	094022.26-030826.2	57218.0962	0	0	10	1	1	0.975									19.4645	0.0118	19.4514	0.0564	18.6449	0.0105	18.5952	0.035	18.0261	0.0102	18.0187	0.0315	17.7418	0.0316	17.7156	0.102	15.0	
☄	906.64	90038130	145.200051	-3.115003	18	22	094048.01-030654.0	56974.3623	0	0	20	1	1	0.985					19.1596	0.0189	19.1504	0.1705	16.6769	0.0186	16.8168	0.0436	15.9088	0.0067	15.9465	0.0184	15.351	0.0049	15.3635	0.006	15.1359	0.0061	15.1581	0.0108	15.0	
☄	906.8	90037172	145.455335	-3.350197	45	39	094149.28-032100.7	57021.7249	0	0	4	2	1	0.822																	18.6961	0.0098	18.7354	0.1046	18.5986	0.0274	18.8051	0.0964	12.3	90037173
☄	907.33	90036503	144.955755	-3.318633	36	36	093949.38-031907.0	58188.5339	0	0	1	1	1	0.388																	20.4355	0.0413	20.4858	0.1763					15.0	
☄	908.31	90038073	145.416317	-3.230639	25	125	094139.91-031350.3	57021.7263	0	0	2	1	1	0.5																	19.2894	0.0205	19.3679	0.1683	18.6888	0.0368	19.0381	0.1356	15.0	
☄	908.77	90036234	145.137587	-3.610517	36	36	094033.02-033637.8	58189.5431	0	0	1	1	1	0.498													20.7131	0.0217	20.8311	0.1348									15.0	
☄	909.41	90037231	144.975628	-3.257127	107	228	093954.15-031525.6	58189.0357	3	0	2	1	1	0.612									21.0658	0.0302	20.8712	0.1492	20.4643	0.0432	19.7916	0.127									3.2	90037230
☄	909.61	90038087	145.399904	-3.207389	18	21	094135.97-031226.6	56966.7543	0	0	15	2	1	0.983									17.4557	0.0471	17.454	0.0644	16.4945	0.013	16.5184	0.0429	15.0224	0.0066	15.0356	0.0138	14.4941	0.0047	14.5132	0.0114	15.0	
☄	910.68	90036193	145.098517	-3.597036	21	84	094023.64-033549.3	57799.9375	0	0	3	1	1	0.746									20.7095	0.0135	20.7741	0.1368	20.2305	0.0256	20.4776	0.1644	19.8148	0.0247	19.8861	0.1907					15.0	
☄	910.82	90037774	145.183677	-3.114598	19	25	094044.08-030652.5	56953.1658	0	0	34	4	1	0.984	16.7189	0.0166	16.7071	0.0272	16.2883	0.0145	16.3146	0.0299	15.415	0.0131	15.4146	0.0244	15.1967	0.0073	15.2299	0.0134	15.0862	0.0042	15.1093	0.0081	15.0895	0.0042	15.1239	0.0153	15.0	
☄	910.91	90037493	145.086307	-3.142502	36	36	094020.71-030833.0	58189.5431	0	0	1	1	1	0.48													20.7938	0.0318	20.8959	0.1526									15.0	
☄	910.97	90036231	145.119227	-3.605457	20	267	094028.61-033619.6	57317.7822	3	0	7	1	1	0.96									20.3989	0.0866	19.8293	0.0916	19.3074	0.0188	19.2022	0.0567	18.4942	0.0117	18.3532	0.0741	18.195	0.0179	18.1541	0.0679	3.5	90036230
☄	911.29	90036243	145.184813	-3.619266	32	23	094044.35-033709.3	57269.1844	0	0	8	1	1	0.964									20.0074	0.0148	19.5768	0.0824	19.1672	0.0128	19.2305	0.0583	18.1343	0.0604	18.1053	0.1712	17.8004	0.043	17.9021	0.1314	15.0	
