,r_cntr,object_id,raj2000,dej2000,e_raj2000,e_dej2000,smss_j,mean_epoch,flags,nimaflags,ngood,ngood_min,nch_max,class_star,u_psf,e_u_psf,u_petro,e_u_petro,v_psf,e_v_psf,v_petro,e_v_petro,g_psf,e_g_psf,g_petro,e_g_petro,r_psf,e_r_psf,r_petro,e_r_petro,i_psf,e_i_psf,i_petro,e_i_petro,z_psf,e_z_psf,z_petro,e_z_petro,prox,prox_id
☄,1503.15,17709474,53.008001,-27.888926,36,36,033201.92-275320.1,57970.8174,0,0,1,1,1,0.062,,,,,,,,,,,,,,,,,19.3052,0.0688,18.7655,0.1386,,,,,15,
☄,1503.33,17706837,52.136798,-28.186954,36,92,032832.83-281113.0,57965.1494,3,0,3,1,1,0.622,,,,,,,,,,,,,,,,,18.6944,0.0339,18.5502,0.1,18.3831,0.0693,17.8811,0.1202,7.6,17706836
☄,1503.67,17707644,52.900593,-28.423053,24,23,033136.14-282522.9,57092.1687,0,0,15,3,1,0.983,,,,,,,,,16.4866,0.0191,16.3865,0.0964,16.182,0.0189,16.1773,0.0234,16.0272,0.0061,16.045,0.0149,16.0119,0.0172,16.0094,0.0558,15,
☄,1503.86,17706593,52.274596,-28.40388,36,36,032905.90-282413.9,57974.7409,0,0,1,1,1,0.46,,,,,,,,,,,,,,,,,18.9651,0.0488,18.6394,0.1398,,,,,15,
☄,1504.59,17709355,52.736993,-27.699979,62,66,033056.87-274159.9,57192.6761,0,0,4,2,1,0.887,,,,,,,,,,,,,,,,,18.9318,0.0216,19.105,0.0951,18.2723,0.0132,18.2057,0.1853,15,
☄,1505.57,17709317,52.654622,-27.684583,126,53,033037.10-274104.4,57094.6831,0,0,6,2,1,0.962,,,,,,,,,,,,,,,,,18.3737,0.0234,18.4209,0.0553,18.3099,0.0423,18.6435,0.1162,15,
☄,1505.83,17709454,52.929158,-27.7993,33,49,033142.99-274757.4,57296.4492,0,3,20,5,1,0.985,,,,,,,,,15.5816,0.0107,15.567,0.0144,14.8354,0.0074,14.8326,0.0103,14.3268,0.0073,14.3485,0.013,14.1431,0.0076,14.1269,0.0235,15,
☄,1506.02,17707998,52.278098,-27.793169,22,34,032906.74-274735.4,56998.0192,0,0,12,2,1,0.984,,,,,,,,,17.1191,0.0597,17.0868,0.0577,16.2846,0.0362,16.3505,0.0389,15.5167,0.0073,15.5324,0.0263,15.2417,0.0069,15.2634,0.0092,15,
☄,1506.65,17708134,52.287276,-27.785624,19,22,032908.94-274708.2,56963.1141,0,0,22,2,1,0.984,16.7771,0.0094,16.8013,0.1097,16.4859,0.0114,16.4896,0.0261,15.3138,0.0104,15.3094,0.0193,15.0391,0.009,14.9868,0.0671,14.85,0.005,14.8752,0.0218,14.8377,0.0062,14.846,0.0173,11.2,17708155
☄,1506.71,17707640,52.881452,-28.437224,35,26,033131.54-282614.0,57105.7034,0,0,14,3,1,0.983,,,,,,,,,16.124,0.0201,16.1493,0.0622,15.6109,0.0131,15.6198,0.0173,15.297,0.0063,15.3182,0.0196,15.1989,0.0085,15.1922,0.0254,15,
☄,1507.64,17707421,52.845966,-28.458419,25,29,033123.03-282730.3,57092.1681,0,0,15,1,1,0.985,17.0462,0.0111,17.1873,0.1154,16.647,0.0201,16.6418,0.099,14.9177,0.0221,14.942,0.0233,14.4868,0.015,14.5031,0.0094,14.206,0.0114,14.2058,0.0077,14.1094,0.0087,14.1307,0.0099,15,
