	r_cntr	object_id	raj2000	dej2000	e_raj2000	e_dej2000	smss_j	mean_epoch	flags	nimaflags	ngood	ngood_min	nch_max	class_star	u_psf	e_u_psf	u_petro	e_u_petro	v_psf	e_v_psf	v_petro	e_v_petro	g_psf	e_g_psf	g_petro	e_g_petro	r_psf	e_r_psf	r_petro	e_r_petro	i_psf	e_i_psf	i_petro	e_i_petro	z_psf	e_z_psf	z_petro	e_z_petro	prox	prox_id
☄	1.18	458076259	134.999042	-70.000016	36	36	085959.77-700000.0	57758.538	0	0	1	1	1	0.736									19.9319	0.0192	20.2595	0.1748													11.0	458076258
☄	11.08	458076258	134.998674	-69.996955	72	38	085959.68-695949.0	57715.8882	1	3	12	1	1	0.97									20.1271	0.0522	20.1971	0.0861	19.4798	0.0115	19.4452	0.0713	19.0119	0.0102	18.9792	0.1198	18.7269	0.0294	18.5489	0.1479	8.4	458076257
☄	12.61	458076238	135.003858	-70.003246	26	23	090000.92-700011.6	57546.6174	0	6	28	6	1	0.986									17.5194	0.0049	17.5443	0.0092	16.6241	0.0097	16.6258	0.0092	15.8707	0.0043	15.8966	0.0121	15.5708	0.0052	15.6133	0.0152	13.1	458076259
☄	14.4	458076257	135.005293	-69.996433	17	18	090001.27-695947.1	57583.0096	0	0	28	1	1	0.983	18.7824	0.024	18.9733	0.1718	18.5864	0.0173	18.5136	0.068	17.439	0.0075	17.4561	0.0107	17.0779	0.0053	17.0822	0.0106	16.8749	0.0113	16.9064	0.0138	16.7807	0.0151	16.8502	0.1047	8.4	458076258
☄	23.66	458076260	134.994994	-69.993654	96	107	085958.79-695937.1	57723.9284	0	0	13	1	1	0.966									19.7348	0.03	19.7123	0.0714	19.3651	0.0188	19.4083	0.0382	19.2032	0.0184	19.3115	0.0766	19.0435	0.0476	19.3103	0.2108	12.7	458076258
☄	24.23	458076236	135.01906	-69.998332	26	28	090004.57-695953.9	57697.7607	0	0	10	3	1	0.952									20.2002	0.0131	20.2783	0.0821	19.7281	0.0481	19.7258	0.0733	19.3835	0.0284	19.564	0.1122					12.7	458076235
☄	24.65	458076274	134.997686	-70.0068	36	36	085959.44-700024.4	57758.538	0	0	1	1	1	0.525									20.1186	0.0264	20.4707	0.1999													14.9	458076238
☄	31.48	458076273	135.011713	-70.007773	81	311	090002.81-700027.9	57778.5699	0	0	2	2	1	0.641													20.8504	0.077	20.7946	0.1234									13.0	458076237
☄	33.8	458076237	135.020982	-70.006054	27	32	090005.03-700021.7	57532.1112	0	0	17	3	1	0.969									20.0426	0.0318	19.947	0.0538	19.1129	0.0076	19.1676	0.0381	17.9108	0.0076	17.9966	0.0417	17.3887	0.015	17.4745	0.0327	13.0	458076273
☄	35.56	458076261	134.98145	-69.99243	48	49	085955.54-695932.7	57769.6777	0	0	9	2	1	0.943									20.2941	0.0108	20.2443	0.2037	19.791	0.038	19.7615	0.0996	19.418	0.0161	19.5478	0.1252					14.3	458076262
☄	35.77	458076235	135.028978	-69.999284	29	31	090006.95-695957.4	57727.2764	0	0	12	1	1	0.908									21.1345	0.0337	21.1006	0.1769	20.1165	0.0243	20.0958	0.0553	19.042	0.0452	18.8863	0.1002	18.6009	0.04	18.6747	0.1316	12.7	458076236
☄	37.46	458076256	134.994286	-69.989781	36	36	085958.62-695923.2	57758.538	0	0	1	1	1	0.983									17.292	0.0105	17.3144	0.0166													7.7	458076262
☄	40.81	458076289	134.968033	-70.003	35	42	085952.32-700010.8	57780.5503	0	0	4	1	1	0.55									21.0441	0.0143	21.2195	0.2043	20.4409	0.0364	20.7508	0.1436									13.5	458076288
☄	41.44	458076262	134.988276	-69.98921	36	36	085957.18-695921.1	57806.5233	0	0	1	1	1	0.517													20.689	0.0341	20.8685	0.181									7.7	458076256
☄	41.48	458076272	135.007438	-70.011237	53	25	090001.78-700040.4	57700.773	0	0	8	2	1	0.619													20.5427	0.0226	20.4752	0.1763	19.25	0.044	19.1971	0.0868	18.8336	0.0235	18.994	0.1268	13.5	458076273
☄	44.5	458076288	134.963883	-69.999514	21	29	085951.33-695958.2	57576.3752	0	1	19	4	1	0.981									18.5407	0.0122	18.5871	0.023	18.157	0.0056	18.1813	0.0244	17.8901	0.0142	17.9635	0.0258	17.7935	0.0075	17.8649	0.0496	13.5	458076289
☄	45.77	458076234	135.036856	-70.001663	27	27	090008.84-700005.9	57570.4267	0	0	20	4	1	0.979									18.8786	0.0075	18.9131	0.0336	18.3758	0.0055	18.3905	0.0173	18.0806	0.0095	18.0928	0.043	17.9691	0.0284	18.0317	0.0711	12.9	458076235
☄	49.65	458076255	135.000692	-69.986211	23	30	090000.16-695910.3	57520.8614	2	18	46	6	1	0.993	16.313	0.0076	16.3285	0.0195	15.9473	0.0044	15.9491	0.0134	14.7755	0.0038	14.7585	0.0045	14.4476	0.0059	14.4362	0.0126	14.2642	0.0045	14.231	0.0176	14.2277	0.0044	14.168	0.0201	8.2	458076249
☄	50.58	458076243	135.009722	-69.986348	31	35	090002.33-695910.8	57780.5517	1	0	4	1	1	0.88													20.0302	0.0527	19.6759	0.0573	19.3913	0.063	19.3915	0.1395					11.1	458076255
☄	50.91	458076228	135.035515	-69.992762	36	36	090008.52-695933.9	57806.5233	0	0	1	1	1	0.488													20.903	0.0461	21.4294	0.3654									10.9	458076227
☄	56.1	458076292	134.955787	-69.996239	15	32	085949.38-695946.4	57780.5457	3	0	8	2	1	0.972									19.6265	0.0079	19.6652	0.0522	19.3104	0.0151	19.3667	0.0731	19.0947	0.0189	19.0269	0.1029					8.4	458076293
☄	56.98	458076267	135.02242	-70.013847	21	34	090005.38-700049.8	57690.3059	0	2	8	2	1	0.923									20.6668	0.0252	20.8622	0.0901	19.8938	0.0164	19.881	0.0872	19.2792	0.0624	19.3787	0.1153					12.3	458076268
☄	57.19	458076249	134.997932	-69.98413	15	30	085959.50-695902.8	57460.3769	3	0	15	3	1	0.983													17.6024	0.0066	17.5817	0.0193	16.9306	0.0058	16.9426	0.0196	16.6862	0.006	16.6695	0.0404	8.2	458076255
☄	57.23	458076290	134.95386	-70.001932	86	25	085948.92-700006.9	57790.53	3	0	3	1	1	0.889													19.9489	0.0131	20.0301	0.0671	19.5382	0.0418	19.1581	0.1735					4.5	458076291
☄	58.04	458076242	135.020901	-69.98555	46	27	090005.01-695907.9	57731.0751	3	0	15	3	1	0.968									19.7627	0.0112	19.6682	0.0406	19.1257	0.0076	19.0312	0.0318	18.6677	0.0108	18.5967	0.0538	18.4317	0.0332	18.36	0.086	7.4	458076241
☄	58.45	458076265	134.973213	-69.986599	36	36	085953.57-695911.7	57758.538	0	0	1	1	1	0.718									19.7409	0.0137	19.8184	0.1333													15.0	
☄	60.45	458076291	134.951642	-70.00291	75	79	085948.39-700010.4	57550.1364	2	3	20	4	1	0.976									18.6787	0.0143	18.5012	0.0312	18.2975	0.0127	18.2492	0.0311	18.1389	0.0289	18.0867	0.052	18.033	0.0132	18.0173	0.083	4.5	458076290
☄	61.04	458076241	135.026865	-69.985752	26	29	090006.44-695908.7	57591.7108	2	11	17	3	1	0.977									18.9004	0.0072	18.8179	0.0478	18.5486	0.0102	18.4431	0.0312	18.2872	0.0327	18.1429	0.0459	18.1576	0.0169	17.7715	0.1537	7.4	458076242
☄	61.64	458076227	135.041977	-69.990677	25	43	090010.07-695926.4	57522.9829	0	3	22	4	1	0.982									18.6682	0.0059	18.6707	0.0239	18.1888	0.0096	18.2348	0.0166	17.8984	0.0058	17.9505	0.0266	17.7434	0.0072	17.7377	0.0604	10.9	458076228
☄	61.85	458076275	134.993177	-70.017021	23	42	085958.36-700101.2	57535.527	0	4	20	4	1	0.613									18.5872	0.0359	18.2336	0.0162	18.1574	0.0256	17.8256	0.0175	17.9689	0.0383	17.5834	0.0443	18.0201	0.0278	17.5136	0.1471	10.3	458076284
☄	63.75	458076294	134.955838	-69.990763	21	19	085949.40-695926.7	57607.4789	3	0	13	1	1	0.98									18.7749	0.0105	18.7813	0.0372	18.3327	0.0171	18.3143	0.0308	18.0225	0.0124	17.9788	0.0708	17.9169	0.0091	17.8888	0.0711	7.9	458076295
☄	64.38	458076293	134.949576	-69.995279	35	33	085947.89-695943.0	57512.1102	2	8	45	4	1	0.901	18.3634	0.0306	18.1422	0.1922	17.9429	0.011	17.8048	0.055	16.72	0.0144	16.6002	0.0109	16.3981	0.0144	16.2638	0.0114	16.2281	0.0113	16.0885	0.0139	16.1853	0.0138	16.0057	0.013	8.4	458076292
☄	66.2	458076263	134.979543	-69.982995	18	20	085955.09-695858.7	57594.8095	0	9	37	2	1	0.985	18.5624	0.0141	18.626	0.0984	18.2211	0.0213	18.2306	0.0929	17.1641	0.0065	17.1648	0.0092	16.8419	0.0065	16.8669	0.0066	16.6614	0.0106	16.7063	0.0129	16.636	0.0086	16.6946	0.0179	10.6	458076264
☄	68.07	458076286	134.967382	-70.015271	227	189	085952.17-700054.9	57778.5699	0	0	2	2	1	0.525													20.7652	0.0225	21.3336	0.3564									15.0	
☄	69.27	458076268	135.028037	-70.016683	28	27	090006.72-700100.0	57684.5463	0	3	8	2	1	0.971									19.4627	0.0076	19.5363	0.0792	19.3658	0.0234	19.5065	0.0566	19.3297	0.0163	19.4913	0.1151					12.3	458076267
☄	69.98	458076298	134.943259	-69.998865	36	36	085946.38-695955.9	57758.538	0	0	1	1	1	0.038									19.3149	0.0427	19.1153	0.0867													11.2	458076303
☄	70.62	458076247	135.006901	-69.980526	23	45	090001.65-695849.8	57684.3073	0	0	8	2	1	0.879									20.7262	0.0287	20.8166	0.1291	19.973	0.0247	20.1712	0.0764	19.4268	0.0234	19.7086	0.1439					6.3	458076248
☄	71.66	458076295	134.950209	-69.9897	28	26	085948.05-695922.9	57524.2211	2	10	53	8	1	0.986	17.1695	0.0141	17.1907	0.0379	16.8046	0.0074	16.797	0.0258	15.4825	0.0073	15.4618	0.0092	15.1333	0.0036	15.1358	0.0082	14.9467	0.0066	14.9673	0.0085	14.9007	0.0046	14.9256	0.0103	7.9	458076294
☄	71.75	458076284	134.994496	-70.019841	25	23	085958.67-700111.4	57693.0325	0	3	16	4	1	0.978									19.3386	0.0146	19.4181	0.0349	18.7637	0.0062	18.839	0.0442	18.3995	0.0144	18.4623	0.0425	18.2478	0.0158	18.4482	0.0967	10.3	458076275
☄	72.03	458076253	134.988267	-69.980398	36	36	085957.18-695849.4	57758.538	0	0	1	1	1	0.483									20.2397	0.0123	20.2614	0.1381													14.2	458076263
☄	72.35	458076300	134.947259	-70.008871	36	36	085947.34-700031.9	57806.5275	0	0	1	1	1	0.493																	19.8308	0.0783	20.5882	0.3557					15.0	
☄	72.67	458076303	134.941233	-70.001887	20	33	085945.89-700006.7	57628.49	0	0	19	4	1	0.98									19.2665	0.0145	19.2024	0.0381	18.7129	0.0164	18.6735	0.0491	18.2973	0.0087	18.3502	0.048	18.1685	0.0259	18.2892	0.0852	11.2	458076298
☄	73.26	458076297	134.943845	-69.993282	36	36	085946.52-695935.8	57758.538	0	0	1	1	1	0.98									17.9826	0.0105	17.994	0.0277													10.1	458076293
☄	73.28	458076248	135.002447	-69.979663	34	42	090000.58-695846.7	57766.5736	0	0	4	1	1	0.568									20.8773	0.0254	21.0072	0.1814	20.5057	0.0387	20.508	0.2098									6.3	458076247
☄	74.41	458076240	135.028365	-69.98175	19	28	090006.80-695854.3	57512.962	0	0	38	2	1	0.983	18.808	0.0662	18.9415	0.1312	18.382	0.0213	18.4791	0.0611	16.9558	0.0047	16.9708	0.0058	16.5597	0.0039	16.5744	0.0066	16.32	0.0047	16.3613	0.0105	16.237	0.0102	16.2811	0.0172	14.5	458076241
☄	76.69	458076264	134.975215	-69.980459	34	45	085954.05-695849.6	57762.1799	0	0	5	2	1	0.555									20.6643	0.049	20.5909	0.2909	20.1896	0.0135	20.216	0.0884									10.6	458076263
☄	77.19	458076226	135.053687	-69.988936	15	64	090012.88-695920.1	57778.5699	0	0	2	2	1	0.499													20.7137	0.0777	20.9494	0.198									15.0	
☄	77.46	458076271	135.009147	-70.021287	30	54	090002.19-700116.6	57771.8926	3	0	3	1	1	0.891									20.1874	0.0119	20.2715	0.0917	19.7432	0.0114	19.7649	0.0683									4.8	458076270
☄	77.99	458076231	135.05433	-70.011144	23	31	090013.03-700040.1	57479.9835	2	0	29	3	1	0.989					18.7352	0.0379	18.7844	0.0843	17.3326	0.0069	17.3252	0.0186	16.9071	0.0061	16.9344	0.0067	16.6599	0.008	16.696	0.0182	16.5741	0.0055	16.63	0.0205	7.5	458076230
☄	79.06	458076266	134.954915	-69.984368	36	36	085949.17-695903.7	57758.5394	0	0	1	1	1	0.46													20.5718	0.0406	20.8415	0.1977									15.0	
☄	80.92	458076239	135.047393	-69.984435	46	62	090011.37-695903.9	57780.2944	0	0	4	2	1	0.568									20.5747	0.0234	20.6562	0.1027	20.3773	0.0287	20.4837	0.0902									7.3	458069155
☄	81.48	458076270	135.011724	-70.022275	49	55	090002.81-700120.1	57731.7395	3	3	15	3	1	0.974									19.1454	0.0268	18.8441	0.0949	18.7183	0.0122	18.5209	0.0452	18.528	0.0195	18.3474	0.0795	18.4515	0.0167	18.1636	0.1505	4.8	458076271
☄	81.9	458076225	135.06567	-69.996386	97	25	090015.76-695946.9	57792.5491	0	0	4	1	1	0.516													20.8304	0.0391	20.8648	0.1481	19.4936	0.0294	19.731	0.191	18.8117	0.0643	18.5248	0.1472	11.8	458076223
☄	82.28	458076279	134.993549	-70.022748	56	30	085958.45-700121.8	57707.6481	0	0	11	3	1	0.951									20.0118	0.0188	20.2974	0.0607	19.5424	0.0212	19.6739	0.0725	19.2082	0.0158	19.5422	0.1326					10.5	458076284
☄	82.98	458076223	135.067384	-69.999607	27	23	090016.17-695958.5	57585.0362	0	5	20	4	1	0.98									19.5238	0.0091	19.5496	0.034	18.5904	0.0051	18.6112	0.0203	17.6813	0.0108	17.719	0.0289	17.3122	0.0091	17.4208	0.0323	11.8	458076225
☄	83.42	458076230	135.060254	-70.010608	28	25	090014.46-700038.1	57723.3629	3	0	12	3	1	0.968									19.9279	0.0222	19.7081	0.1512	19.1627	0.0079	19.1362	0.0528	18.5626	0.0103	18.3999	0.0435	18.4407	0.0176	18.3476	0.1414	5.6	458076229
☄	83.78	458076233	135.05058	-70.015573	33	43	090012.13-700056.0	57614.536	1	0	17	3	1	0.98									18.96	0.0176	18.9687	0.0833	18.2882	0.0083	18.2728	0.0415	17.8912	0.0116	17.847	0.025	17.7331	0.0264	17.6871	0.0789	13.5	458076232
☄	83.91	458076296	134.94229	-69.98761	81	38	085946.14-695915.3	57591.5547	3	13	34	1	1	0.983	19.0126	0.0551	19.6025	0.3044	18.5541	0.0145	18.3939	0.0802	17.5199	0.0045	17.5228	0.0142	17.2198	0.0083	17.253	0.0178	17.0772	0.0081	17.1282	0.0198	17.0235	0.0099	17.138	0.0297	10.8	458080218
☄	84.0	458076250	134.994534	-69.976742	65	26	085958.68-695836.2	57626.0822	2	4	24	1	1	0.983					19.077	0.0349	18.9915	0.1418	17.7899	0.0058	17.7901	0.0199	17.3646	0.0075	17.3935	0.0135	17.1086	0.0055	17.1585	0.0156	16.985	0.0128	17.043	0.0402	7.0	458076251
☄	84.41	458076285	134.982352	-70.022657	41	24	085955.76-700121.5	57727.3616	0	4	12	2	1	0.918									20.675	0.0225	20.6303	0.1184	19.7719	0.0249	20.0315	0.054	18.9759	0.012	19.157	0.0737	18.6891	0.0206	18.9757	0.1732	13.8	458076279
☄	84.65	458076277	135.006354	-70.023413	31	47	090001.52-700124.2	57478.2523	3	1	22	4	1	0.716									18.4512	0.0414	18.1112	0.0155	18.0422	0.0384	17.6632	0.0112	17.8479	0.0371	17.4041	0.0207	17.7411	0.0447	17.2766	0.0551	7.8	458076270
☄	85.0	458076299	134.93591	-69.991237	36	36	085944.61-695928.4	57758.538	0	0	1	1	1	0.543									20.1637	0.02	20.3484	0.1776													12.2	458076297
☄	86.73	458076244	135.024561	-69.977423	97	202	090005.89-695838.7	57771.8931	0	0	3	3	1	0.511													20.6343	0.1107	20.7516	0.1058									5.6	458069157
☄	87.4	458076254	134.981553	-69.976557	36	36	085955.57-695835.6	57758.538	0	0	1	1	1	0.972									18.9541	0.015	19.0251	0.0488													9.9	458076251
☄	87.71	458076251	134.989373	-69.975909	37	61	085957.44-695833.2	57730.8201	3	0	14	2	1	0.978									19.4401	0.0126	19.3173	0.0698	18.9218	0.0072	19.0037	0.0248	18.6516	0.028	18.6503	0.0615	18.5673	0.0252	18.6019	0.1515	7.0	458076250
☄	87.86	458069155	135.050073	-69.982619	36	36	090012.01-695857.4	57758.538	0	0	1	1	1	0.975									18.589	0.0113	18.5622	0.0406													7.3	458076239
☄	88.06	458076229	135.06478	-70.010377	102	41	090015.54-700037.3	57779.5499	1	0	10	1	1	0.952									20.2106	0.0192	20.1198	0.0679	19.4517	0.0082	19.5435	0.0352	18.9499	0.026	18.938	0.0872	18.6008	0.0179	18.636	0.1483	5.6	458076230
☄	88.55	458076304	134.930594	-70.006461	40	34	085943.34-700023.2	57774.887	0	0	12	1	1	0.943									19.6422	0.0305	19.2628	0.0701	19.3549	0.0308	19.0159	0.1335	19.1034	0.0174	18.6948	0.1378	18.7783	0.0291	18.6854	0.1538	15.0	
☄	90.39	458076301	134.940415	-70.014677	31	31	085945.69-700052.8	57526.3965	0	0	21	5	1	0.981									18.3847	0.0095	18.3673	0.0144	17.92	0.0067	17.8993	0.0197	17.6966	0.0094	17.6009	0.0311	17.5884	0.0138	17.5224	0.0603	15.0	
☄	91.07	458069157	135.028502	-69.976659	44	35	090006.84-695835.9	57780.5517	0	0	4	1	1	0.704													20.5975	0.0183	20.912	0.2631	19.4658	0.0307	19.3348	0.1629					5.6	458076244
☄	92.12	458076278	134.997989	-70.025579	36	36	085959.51-700132.0	57806.5233	1	0	1	1	1	0.605													20.5099	0.0784	20.3173	0.2392									9.1	458076281
☄	93.33	458080218	134.933514	-69.987563	36	36	085944.04-695915.2	57758.538	0	0	1	1	1	0.98									18.1803	0.0116	18.2454	0.0324													10.8	458076296
☄	93.91	458080216	134.939819	-69.983986	18	20	085945.55-695902.3	57515.6489	0	11	56	8	1	0.985	17.0117	0.0165	17.0172	0.0306	16.6919	0.0118	16.7398	0.0299	15.6466	0.0056	15.6598	0.0063	15.3521	0.0049	15.3694	0.0078	15.1616	0.004	15.1926	0.0046	15.1204	0.0039	15.1646	0.0116	13.4	458076296
☄	94.75	458076222	135.073371	-70.007951	85	80	090017.60-700028.6	57787.8891	0	0	3	1	1	0.503													20.786	0.039	20.9506	0.1147	19.7114	0.0499	20.0833	0.2134					13.7	458076229
☄	94.9	458076282	134.988103	-70.026046	50	42	085957.14-700133.7	57708.5115	3	0	8	1	1	0.979									19.2927	0.0106	19.2918	0.0404	18.9102	0.0422	18.9218	0.0865	18.6393	0.0281	18.6265	0.0643	18.5598	0.0169	18.4644	0.1542	10.2	458076281
☄	95.15	458069156	135.036627	-69.976729	36	36	090008.79-695836.2	57758.538	0	0	1	1	1	0.939									19.1526	0.0113	19.2804	0.0847													10.0	458069157
☄	95.22	458076224	135.075906	-69.994955	36	36	090018.21-695941.8	57758.538	0	0	1	1	1	0.71									19.5242	0.0195	19.7099	0.0987													8.3	458076220
☄	95.9	458080181	134.967094	-69.975857	36	36	085952.10-695833.0	57758.538	0	0	1	1	1	0.982									17.8644	0.0105	17.9012	0.0229													15.0	
☄	95.92	458076245	135.014397	-69.973814	78	25	090003.45-695825.7	57554.5216	0	0	3	1	1	0.495																	19.4068	0.02	19.5617	0.118	19.0741	0.0364	19.07	0.1769	7.2	458076246
☄	96.91	458076232	135.060387	-70.017276	13	31	090014.49-700102.1	57483.1749	0	13	45	6	1	0.997	17.145	0.024	17.1469	0.0498	16.7191	0.0089	16.7275	0.0246	14.3587	0.0042	14.3679	0.0046	13.7208	0.0038	13.7226	0.0045	13.2617	0.0038	13.2716	0.0062	13.0625	0.0053	13.0702	0.0111	13.5	458076233
☄	97.28	458076246	135.008918	-69.973151	36	36	090002.14-695823.3	57758.538	0	0	1	1	1	0.553									20.1237	0.0352	20.6535	0.2469													7.2	458076245
☄	97.35	458076287	134.967267	-70.024617	13	25	085952.14-700128.6	57489.8087	0	29	47	7	1	0.999	15.6407	0.0072	15.6424	0.0135	15.2869	0.0047	15.282	0.0085	14.1201	0.0037	14.1265	0.0041	13.8191	0.0053	13.8306	0.0055	13.6532	0.0038	13.672	0.004	13.617	0.0037	13.637	0.0084	15.0	
☄	97.88	458076221	135.079279	-70.002021	38	28	090019.02-700007.2	57721.0443	0	0	12	1	1	0.974									19.4746	0.0103	19.4896	0.0422	19.0789	0.0057	19.1115	0.0277	18.8416	0.0147	18.9957	0.0925	19.0446	0.0421	19.2099	0.1925	15.0	
☄	98.17	458076269	135.032871	-70.024846	28	24	090007.88-700129.4	57605.5294	0	0	18	4	1	0.982									19.3858	0.0209	19.4142	0.0492	18.4316	0.0134	18.4341	0.0309	17.5957	0.0128	17.6297	0.0205	17.2846	0.0132	17.3783	0.0316	13.0	458076208
☄	98.46	458076252	134.987936	-69.972964	18	20	085957.10-695822.6	57564.4093	0	5	41	6	1	0.987	17.7596	0.0263	17.7395	0.0799	17.3785	0.0118	17.4576	0.0461	16.4163	0.0068	16.4202	0.0065	16.1626	0.0042	16.1755	0.0055	16.0311	0.004	16.0462	0.0096	16.0068	0.0078	16.0487	0.0186	10.3	458080168
☄	99.3	458076220	135.080081	-69.996757	20	21	090019.21-695948.3	57696.2994	0	0	17	4	1	0.977									19.6697	0.012	19.7127	0.034	18.9079	0.0129	18.9475	0.0334	18.4033	0.0103	18.3732	0.039	18.1773	0.0264	18.3124	0.0648	8.3	458076224
☄	100.28	458076204	135.054003	-70.020859	36	36	090012.96-700115.0	57758.538	0	0	1	1	1	0.983									16.8863	0.0107	16.9311	0.0139													15.0	
☄	100.34	458076281	134.994593	-70.027812	36	39	085958.70-700140.1	57545.8901	2	5	42	5	1	0.997	18.3504	0.1008	18.2752	0.183	18.0119	0.0291	18.0919	0.0919	15.4597	0.0053	15.477	0.0072	14.5818	0.0038	14.5888	0.0044	13.6523	0.0037	13.6723	0.0057	13.3194	0.0038	13.3402	0.0063	9.1	458076278
☄	100.6	458069135	135.073916	-69.98811	32	30	090017.73-695917.1	57764.4488	0	2	16	2	1	0.971									19.779	0.014	19.8607	0.0407	19.2445	0.011	19.2659	0.0526	18.9009	0.0131	18.9133	0.057	18.7014	0.055	18.5474	0.1006	9.6	458069136
☄	101.01	458076402	134.953282	-70.023071	27	63	085948.78-700123.0	57790.5282	0	0	3	1	1	0.736									21.0637	0.0507	21.5694	0.3306	20.1182	0.0284	20.224	0.1282									15.0	
☄	102.36	458076205	135.045168	-70.023875	146	36	090010.84-700125.9	57771.8931	0	0	3	3	1	0.5													20.6966	0.0278	20.8974	0.1217									11.2	458076208
☄	102.67	458069154	135.056472	-69.979025	18	19	090013.55-695844.4	57534.5604	0	12	47	3	1	0.985	17.983	0.0135	18.1854	0.0869	17.6639	0.0197	17.6551	0.0699	16.0803	0.0057	16.0871	0.0072	15.6246	0.0036	15.6419	0.0045	15.3475	0.0034	15.3621	0.0049	15.2518	0.0086	15.2691	0.0136	12.8	458069151
☄	103.46	458076302	134.924914	-70.012916	26	65	085941.97-700046.4	57714.5397	0	0	11	1	1	0.972									19.4967	0.0068	19.4811	0.0445	19.1698	0.0147	19.178	0.0593	18.9066	0.0122	18.9808	0.1008	19.0303	0.0209	19.2505	0.1926	15.0	
☄	103.98	458069136	135.072953	-69.985466	36	36	090017.50-695907.6	57758.538	0	0	1	1	1	0.976									18.5375	0.0149	18.5964	0.0456													9.6	458069135
☄	104.33	458069162	135.022831	-69.972092	64	35	090005.47-695819.5	57790.53	0	0	3	1	1	0.862													20.2915	0.0375	20.3104	0.1606	19.6216	0.0381	19.263	0.1776					6.1	458069163
☄	105.12	458080170	134.973431	-69.972252	12	18	085953.62-695820.1	57596.7444	0	8	45	6	1	0.987	16.8928	0.0065	16.9351	0.0436	16.5477	0.0115	16.5837	0.034	15.3362	0.0062	15.3497	0.0079	15.0178	0.0053	15.0374	0.0061	14.8428	0.0051	14.8777	0.0089	14.7933	0.005	14.8455	0.0051	12.5	458080171
☄	106.0	458069134	135.082276	-69.99135	18	21	090019.74-695928.8	57605.7217	0	3	37	3	1	0.983	18.4843	0.0116	18.4226	0.0849	18.197	0.0301	18.2656	0.1312	17.0434	0.0043	17.0588	0.0059	16.7235	0.004	16.7506	0.0083	16.5298	0.0043	16.5659	0.0085	16.4667	0.0059	16.4997	0.0183	11.3	458069133
☄	107.05	458076276	135.009612	-70.029555	28	29	090002.30-700146.3	57634.7401	0	0	14	1	1	0.951									20.9833	0.0419	21.4323	0.2585	20.0109	0.0137	20.1926	0.0493	18.4321	0.0087	18.5349	0.0666	17.8102	0.0097	17.9515	0.0478	15.0	
☄	108.02	458080168	134.983572	-69.970525	32	46	085956.05-695813.8	57782.9614	0	0	5	1	1	0.567													20.5898	0.0193	20.5949	0.1789	19.3818	0.0587	19.471	0.1286	18.9524	0.0288	19.3971	0.2887	10.3	458076252
☄	108.18	458080217	134.929174	-69.982233	25	35	085943.00-695856.0	57746.6266	0	3	16	1	1	0.976									19.3484	0.0134	19.336	0.0798	19.0422	0.0178	19.0593	0.0491	18.8834	0.0131	19.0785	0.059	18.834	0.0219	18.9276	0.2078	7.2	458080185
☄	108.7	458069163	135.020359	-69.970621	48	35	090004.88-695814.2	57766.026	3	3	11	2	1	0.972									19.5929	0.0086	19.4062	0.0793	19.2941	0.0154	19.0823	0.133	19.0117	0.0253	18.3544	0.4634					6.1	458069162
☄	109.23	458076208	135.04183	-70.026762	25	23	090010.03-700136.3	57723.9284	0	0	13	1	1	0.97									19.5976	0.0103	19.6751	0.0351	19.223	0.0071	19.317	0.0329	18.9504	0.0271	19.0477	0.0606	18.8169	0.0406	19.0951	0.1768	11.2	458076205
☄	109.45	458069151	135.053171	-69.975643	28	35	090012.76-695832.3	57708.555	0	0	11	3	1	0.943									19.7643	0.0075	19.8218	0.0591	19.5081	0.0209	19.5529	0.0391	19.3034	0.016	19.4502	0.0895					6.7	458069152
☄	109.72	458076422	134.935945	-70.0212	27	36	085944.62-700116.3	57778.5699	0	0	2	2	1	0.491													20.8369	0.0448	21.3949	0.2296									14.8	458076404
☄	110.29	458069153	135.04306	-69.973141	28	37	090010.33-695823.3	57521.2063	3	9	38	1	1	0.984	18.9071	0.0174	19.0523	0.16	18.5398	0.0173	18.7304	0.1214	16.6339	0.0053	16.6497	0.007	16.104	0.0051	16.1126	0.0068	15.7491	0.0045	15.7777	0.0097	15.6019	0.0051	15.6379	0.0241	8.8	458069158
☄	110.77	458069152	135.049422	-69.974297	19	37	090011.86-695827.4	57591.3786	3	0	19	4	1	0.979									19.4228	0.0123	19.3682	0.067	18.5595	0.0061	18.3709	0.1792	17.9947	0.0094	18.0194	0.0314	17.7381	0.0189	17.7968	0.132	6.7	458069151
☄	110.86	458080219	134.921769	-69.984774	15	19	085941.22-695905.1	57537.237	0	19	55	8	1	0.987	17.1746	0.0116	17.2124	0.0276	16.8226	0.0067	16.8091	0.0258	15.6666	0.0058	15.6695	0.005	15.343	0.0034	15.3489	0.0049	15.1488	0.0036	15.1643	0.0067	15.0936	0.0081	15.1366	0.0107	12.9	458080217
☄	111.24	458069164	135.015333	-69.96955	16	36	090003.67-695810.3	57522.2088	2	1	28	2	1	0.984	18.7976	0.0336	19.0082	0.1628	18.347	0.0139	18.4869	0.0811	17.5128	0.0064	17.5242	0.0119	17.2167	0.0052	17.2297	0.0124	17.0271	0.0061	17.0647	0.0279	16.974	0.0108	17.0414	0.037	7.3	458069163
